DE_Best_Fitness
8.405610378017117
8.405610378017117
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.5950066562771319
0.3216722465406683
0.3216722465406683
0.3216722465406683
0.08382805859170617
0.08382805859170617
0.07394803969685171
0.07394803969685171
0.05167788215043245
0.05167788215043245
0.05167788215043245
0.004643580271572745
0.004643580271572745
0.0014989629331303433
0.0014989629331303433
0.0007268159783819783
0.0007268159783819783
0.00013426030187702054
2.144623441324711e-05
2.144623441324711e-05
1.6270931205042416e-05
1.6270931205042416e-05
1.4349965617554972e-05
6.925917304556606e-06
6.925917304556606e-06
1.3276513435300785e-06
1.3276513435300785e-06
2.047982867736664e-07
2.047982867736664e-07
7.597403595127616e-09
7.597403595127616e-09
7.597403595127616e-09
7.597403595127616e-09
7.597403595127616e-09
7.597403595127616e-09
7.597403595127616e-09
7.597403595127616e-09
5.950724357717263e-10
4.3428016738289443e-10
4.3428016738289443e-10
3.844000673325354e-10
3.5842617762682494e-10
4.902389605376811e-11
4.902389605376811e-11
2.8563817977556027e-11
2.6325608359911712e-11
3.630873379734112e-12
3.289812866569264e-12
3.289812866569264e-12
3.289812866569264e-12
2.653877118063974e-12
1.91491267287347e-12
1.91491267287347e-12
6.750155989720952e-13
3.552713678800501e-15
3.552713678800501e-15
3.552713678800501e-15
3.552713678800501e-15
3.552713678800501e-15
3.552713678800501e-15
3.552713678800501e-15
3.552713678800501e-15
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
